Date,Open,High,Low,Close,Volume
11-12-2019,3089.28,3102.61,3084.73,3091.84,16821
11-13-2019,3084.18,3098.06,3078.8,3094.04,17167
11-14-2019,3090.75,3098.2,3083.26,3096.63,16587
11-15-2019,3107.92,3120.46,3104.6,3120.46,18686
11-18-2019,3117.91,3124.17,3112.06,3122.03,18344
11-19-2019,3127.45,3127.64,3113.47,3120.18,19242
11-20-2019,3114.66,3118.97,3091.41,3108.46,23724
11-21-2019,3108.49,3110.11,3094.55,3103.54,18621
11-22-2019,3111.41,3112.87,3099.26,3110.29,16267
11-25-2019,3117.44,3133.83,3117.44,3133.64,19047
11-26-2019,3134.85,3142.69,3131,3140.52,24933
11-27-2019,3145.49,3154.26,3143.41,3153.63,14930
11-29-2019,3147.18,3150.3,3139.34,3140.98,8366
12-02-2019,3143.85,3144.31,3110.78,3113.87,17866
12-03-2019,3087.41,3094.97,3070.33,3093.2,19915
12-04-2019,3103.5,3119.38,3102.53,3112.76,17910
12-05-2019,3119.21,3119.45,3103.76,3117.43,16457
12-06-2019,3134.62,3150.6,3134.62,3145.91,16990
12-09-2019,3141.86,3148.87,3135.46,3135.96,15962
12-10-2019,3135.36,3142.12,3126.09,3132.52,16628
12-11-2019,3135.75,3143.98,3133.21,3141.63,17110
12-12-2019,3141.23,3176.28,3138.47,3168.57,22173
12-13-2019,3166.65,3182.68,3156.51,3168.8,19568
12-16-2019,3183.63,3197.71,3183.63,3191.45,21645
12-17-2019,3195.4,3198.22,3191.03,3192.52,19716
12-18-2019,3195.21,3198.48,3191.14,3191.14,21096
12-19-2019,3192.32,3205.48,3192.32,3205.37,19239
12-20-2019,3223.33,3225.65,3216.03,3221.22,36975
12-23-2019,3226.05,3227.78,3222.3,3224.01,15801
12-24-2019,3225.45,3226.43,3220.51,3223.38,6046
12-26-2019,3227.2,3240.08,3227.2,3239.91,10479
12-27-2019,3247.23,3247.93,3234.37,3240.02,11102
12-30-2019,3240.09,3240.92,3216.57,3221.29,11987
12-31-2019,3215.18,3231.72,3212.03,3230.78,12857
01-02-2020,3244.67,3258.14,3235.53,3257.85,18277
01-03-2020,3226.36,3246.15,3222.34,3234.85,17339
01-06-2020,3217.55,3246.84,3214.64,3246.28,18728
01-07-2020,3241.86,3244.91,3232.43,3237.18,18929
01-08-2020,3238.59,3267.07,3236.67,3253.05,19563
01-09-2020,3266.03,3275.58,3263.67,3274.7,18392
01-10-2020,3281.81,3282.99,3260.86,3265.35,16317
01-13-2020,3271.13,3288.13,3268.43,3288.13,17652
01-14-2020,3285.35,3294.25,3277.19,3283.15,19699
01-15-2020,3282.27,3298.66,3280.69,3289.29,18071
01-16-2020,3302.97,3317.11,3302.82,3316.81,17956
01-17-2020,3323.66,3329.88,3318.86,3329.62,21488
01-21-2020,3321.03,3329.79,3316.61,3320.79,21908
01-22-2020,3330.02,3337.77,3320.04,3321.75,18520
01-23-2020,3315.77,3326.88,3301.87,3325.54,20342
01-24-2020,3333.1,3333.18,3281.53,3295.47,21068
01-27-2020,3247.16,3258.85,3234.5,3243.63,21361
01-28-2020,3255.35,3285.78,3253.22,3276.24,20240
01-29-2020,3289.46,3293.47,3271.89,3273.4,21249
01-30-2020,3256.45,3285.91,3242.8,3283.66,22538
01-31-2020,3282.33,3282.33,3214.68,3225.52,26788
02-03-2020,3235.66,3268.44,3235.66,3248.92,21131
02-04-2020,3280.61,3306.92,3280.61,3297.59,21409
02-05-2020,3324.91,3337.58,3313.75,3334.69,22529
02-06-2020,3344.92,3347.96,3334.39,3345.78,19537
02-07-2020,3335.54,3341.42,3322.12,3327.71,18514
02-10-2020,3318.28,3352.26,3317.77,3352.09,17352
02-11-2020,3365.87,3375.63,3352.72,3357.75,18799
02-12-2020,3370.5,3381.47,3369.72,3379.45,20065
02-13-2020,3365.9,3385.09,3360.52,3373.94,19094
02-14-2020,3378.08,3380.69,3366.15,3380.16,16674
02-18-2020,3369.04,3375.01,3355.61,3370.29,19140
02-19-2020,3380.39,3393.52,3378.83,3386.15,17258
02-20-2020,3380.45,3389.15,3341.02,3373.23,20285
02-21-2020,3360.5,3360.76,3328.45,3337.75,21186
02-24-2020,3257.61,3259.81,3214.65,3225.89,27456
02-25-2020,3238.94,3246.99,3118.77,3128.21,31329
02-26-2020,3139.9,3182.51,3108.99,3116.39,29923
02-27-2020,3062.54,3097.07,2977.39,2978.76,39353
02-28-2020,2916.9,2959.72,2855.84,2954.22,51423
03-02-2020,2974.28,3090.96,2945.19,3090.23,38191
03-03-2020,3096.46,3136.72,2976.63,3003.37,38712
03-04-2020,3045.75,3130.97,3034.38,3130.12,30780
03-05-2020,3075.7,3083.04,2999.83,3023.94,32347
03-06-2020,2954.2,2985.93,2901.54,2972.37,39101
03-09-2020,2863.89,2863.89,2734.43,2746.56,47061
03-10-2020,2813.48,2882.59,2734,2882.23,43460
03-11-2020,2825.6,2825.6,2707.22,2741.38,42416
03-12-2020,2630.86,2660.95,2478.86,2480.64,52186
03-13-2020,2569.99,2711.33,2492.37,2711.02,48954
03-16-2020,2508.59,2562.98,2380.94,2386.13,46510
03-17-2020,2425.66,2553.93,2367.04,2529.19,48264
03-18-2020,2436.5,2453.57,2280.52,2398.1,51968
03-19-2020,2393.48,2466.97,2319.78,2409.39,45577
03-20-2020,2431.94,2453.01,2295.56,2304.92,52641
03-23-2020,2290.71,2300.73,2191.86,2237.4,46171
03-24-2020,2344.44,2449.71,2344.44,2447.33,47189
03-25-2020,2457.77,2571.42,2407.53,2475.56,48812
03-26-2020,2501.29,2637.01,2500.72,2630.07,43409
03-27-2020,2555.87,2615.91,2520.02,2541.47,35907
03-30-2020,2558.98,2631.8,2545.28,2626.65,33709
03-31-2020,2614.69,2641.39,2571.15,2584.59,39919
04-01-2020,2498.08,2522.75,2447.49,2470.5,36665
04-02-2020,2458.54,2533.22,2455.79,2526.9,38702
04-03-2020,2514.92,2538.18,2459.96,2488.65,35930
04-06-2020,2578.28,2676.85,2574.57,2663.68,40230
04-07-2020,2738.65,2756.89,2657.67,2659.41,42190
04-08-2020,2685,2760.75,2663.3,2749.98,33439
04-09-2020,2776.99,2818.57,2762.36,2789.82,43593
04-13-2020,2782.46,2782.46,2721.17,2761.63,29004
04-14-2020,2805.1,2851.85,2805.1,2846.06,31134
04-15-2020,2795.64,2801.88,2761.54,2783.36,31235
04-16-2020,2799.34,2806.51,2764.32,2799.55,31858
04-17-2020,2842.43,2879.22,2830.88,2874.56,35546
04-20-2020,2845.62,2868.98,2820.43,2823.16,29350
04-21-2020,2784.81,2785.54,2727.1,2736.56,30960
04-22-2020,2787.89,2815.1,2775.95,2799.31,27799
04-23-2020,2810.42,2844.9,2794.26,2797.8,29194
04-24-2020,2812.64,2842.71,2791.76,2836.74,28828
04-27-2020,2854.65,2887.72,2852.89,2878.48,27959
04-28-2020,2909.96,2921.15,2860.71,2863.39,32377
04-29-2020,2918.46,2954.86,2912.16,2939.51,38629
04-30-2020,2930.91,2930.91,2892.47,2912.43,37212
05-01-2020,2869.09,2869.09,2821.61,2830.71,29143
05-04-2020,2815.01,2844.24,2797.85,2842.74,28776
05-05-2020,2868.88,2898.23,2863.55,2868.44,29743
05-06-2020,2883.14,2891.11,2847.65,2848.42,28554
05-07-2020,2878.26,2901.92,2876.48,2881.19,28315
05-08-2020,2908.83,2932.16,2902.88,2929.8,26179
05-11-2020,2915.46,2944.25,2903.44,2930.32,26098
05-12-2020,2939.5,2945.82,2869.59,2870.12,26687
05-13-2020,2865.86,2874.14,2793.15,2820,35515
05-14-2020,2794.54,2852.8,2766.64,2852.5,33485
05-15-2020,2829.95,2865.01,2816.78,2863.7,33067
05-18-2020,2913.86,2968.09,2913.86,2953.91,36421
05-19-2020,2948.59,2964.21,2922.35,2922.94,28583
05-20-2020,2953.63,2980.29,2953.63,2971.61,28497
05-21-2020,2969.95,2978.5,2938.57,2948.51,27802
05-22-2020,2948.05,2956.76,2933.59,2955.45,21853
05-26-2020,3004.08,3021.72,2988.17,2991.77,33560
05-27-2020,3015.65,3036.25,2969.75,3036.13,36617
05-28-2020,3046.61,3068.67,3023.4,3029.73,31403
05-29-2020,3025.17,3049.17,2998.61,3044.31,43818
06-01-2020,3038.78,3062.18,3031.54,3055.73,25014
06-02-2020,3064.78,3081.07,3051.64,3080.82,28072
06-03-2020,3098.9,3130.94,3098.9,3122.87,31602
06-04-2020,3111.56,3128.91,3090.41,3112.35,37388
06-05-2020,3163.84,3211.72,3163.84,3193.93,47955
06-08-2020,3199.92,3233.13,3196,3232.39,36985
06-09-2020,3213.32,3222.71,3193.11,3207.18,31569
06-10-2020,3213.42,3223.27,3181.49,3190.14,35689
06-11-2020,3123.53,3123.53,2999.49,3002.1,41233
06-12-2020,3071.04,3088.42,2984.47,3041.31,33858
06-15-2020,2993.76,3079.76,2965.66,3066.59,32089
06-16-2020,3131,3153.45,3076.06,3124.74,32868
06-17-2020,3136.13,3141.16,3108.03,3113.49,24832
06-18-2020,3101.64,3120,3093.51,3115.34,23997
06-19-2020,3140.29,3155.53,3083.11,3097.74,49928
06-22-2020,3094.42,3120.92,3079.39,3117.86,25597
06-23-2020,3138.7,3154.9,3127.12,3131.29,27192
06-24-2020,3114.4,3115.01,3032.13,3050.33,32032
06-25-2020,3046.6,3086.25,3024.01,3083.76,27078
06-26-2020,3073.2,3073.73,3004.63,3009.05,43853
06-29-2020,3018.59,3053.89,2999.74,3053.24,26334
06-30-2020,3050.2,3111.51,3047.83,3100.29,27574
07-01-2020,3105.92,3128.44,3101.17,3115.86,26977
07-02-2020,3143.64,3165.81,3124.52,3130.01,23268
07-06-2020,3155.29,3182.59,3155.29,3179.72,23804
07-07-2020,3166.44,3184.15,3142.93,3145.32,22878
07-08-2020,3153.07,3171.8,3136.53,3169.94,23902
07-09-2020,3176.17,3179.78,3115.7,3152.05,25972
07-10-2020,3152.47,3186.82,3136.22,3185.04,24074
07-13-2020,3205.08,3235.32,3149.43,3155.22,26953
07-14-2020,3141.11,3200.95,3127.66,3197.52,26285
07-15-2020,3225.98,3238.28,3200.76,3226.56,28420
07-16-2020,3208.36,3220.39,3198.59,3215.57,22096
07-17-2020,3224.21,3233.52,3205.65,3224.73,22200
07-20-2020,3224.29,3258.61,3215.16,3251.84,21718
07-21-2020,3268.52,3277.29,3247.77,3257.3,24724
07-22-2020,3254.86,3279.32,3253.1,3276.02,24126
07-23-2020,3271.64,3279.99,3222.66,3235.66,27378
07-24-2020,3218.58,3227.26,3200.05,3215.63,24600
07-27-2020,3219.84,3241.43,3214.25,3239.41,23559
07-28-2020,3234.27,3243.72,3216.17,3218.44,22355
07-29-2020,3227.22,3264.74,3227.22,3258.44,24671
07-30-2020,3231.76,3250.92,3204.13,3246.22,24255
07-31-2020,3270.45,3272.17,3220.26,3271.12,30656
08-03-2020,3288.26,3302.73,3284.53,3294.61,23784
08-04-2020,3289.92,3306.84,3286.37,3306.51,24050
08-05-2020,3317.37,3330.77,3317.37,3327.77,24460
08-06-2020,3323.17,3351.03,3318.14,3349.16,24143
08-07-2020,3340.05,3352.54,3328.72,3351.28,22829
08-10-2020,3356.04,3363.29,3335.44,3360.47,25665
08-11-2020,3370.34,3381.01,3326.44,3333.69,29005
08-12-2020,3355.46,3387.89,3355.46,3380.35,22450
08-13-2020,3372.95,3387.24,3363.35,3373.43,19645
08-14-2020,3368.66,3378.51,3361.64,3372.85,17110
08-17-2020,3380.86,3387.59,3379.22,3381.99,19517
08-18-2020,3387.04,3395.06,3370.15,3389.78,17946
08-19-2020,3392.51,3399.54,3369.66,3374.85,20181
08-20-2020,3360.48,3390.8,3354.69,3385.51,18321
08-21-2020,3386.01,3399.96,3379.31,3397.16,19945
08-24-2020,3418.09,3432.09,3413.13,3431.28,22718
08-25-2020,3435.95,3444.21,3425.84,3443.62,20409
08-26-2020,3449.97,3481.07,3444.15,3478.73,20031
08-27-2020,3485.14,3501.38,3468.35,3484.55,23179
08-28-2020,3494.69,3509.23,3484.32,3508.01,20440
08-31-2020,3509.73,3514.77,3493.25,3500.31,25430
09-01-2020,3507.44,3528.03,3494.6,3526.65,22453
09-02-2020,3543.76,3588.11,3535.23,3580.84,25815
09-03-2020,3564.74,3564.85,3427.41,3455.06,31936
09-04-2020,3453.6,3479.15,3349.63,3426.96,30449
09-08-2020,3371.88,3379.97,3329.27,3331.84,30661
09-09-2020,3369.82,3424.77,3366.84,3398.96,25085
09-10-2020,3412.56,3425.55,3329.25,3339.19,25748
09-11-2020,3352.7,3368.95,3310.47,3340.97,23523
09-14-2020,3363.56,3402.93,3363.56,3383.54,23632
09-15-2020,3407.73,3419.48,3389.25,3401.2,24820
09-16-2020,3411.23,3428.92,3384.45,3385.49,28437
09-17-2020,3346.86,3375.17,3328.82,3357.01,27409
09-18-2020,3357.38,3362.27,3292.4,3319.47,40877
09-21-2020,3285.57,3285.57,3229.1,3281.06,29734
09-22-2020,3295.75,3320.31,3270.95,3315.57,23648
09-23-2020,3320.11,3323.35,3232.57,3236.92,24621
09-24-2020,3226.14,3278.7,3209.45,3246.59,23869
09-25-2020,3236.66,3306.88,3228.44,3298.46,21803
09-28-2020,3333.9,3360.74,3332.91,3351.6,22210
09-29-2020,3350.92,3357.92,3327.54,3335.47,19450
09-30-2020,3341.21,3393.56,3340.47,3363,26167
10-01-2020,3385.87,3397.18,3361.39,3380.8,23559
10-02-2020,3338.94,3369.1,3323.69,3348.44,23501
10-05-2020,3367.27,3409.57,3367.27,3408.63,20401
10-06-2020,3408.74,3431.56,3354.54,3360.95,25500
10-07-2020,3384.56,3426.26,3384.56,3419.45,20743
10-08-2020,3434.28,3447.28,3428.15,3446.83,20889
10-09-2020,3459.67,3482.34,3458.07,3477.13,22280
10-12-2020,3500.02,3549.85,3499.61,3534.22,22438
10-13-2020,3534.01,3534.01,3500.86,3511.93,23579
10-14-2020,3515.47,3527.94,3480.55,3488.67,21837
10-15-2020,3453.72,3489.08,3440.89,3483.34,20097
10-16-2020,3493.5,3515.76,3480.45,3483.81,22212
10-19-2020,3493.66,3502.42,3419.93,3426.92,21905
10-20-2020,3439.38,3476.93,3435.65,3443.12,21136
10-21-2020,3439.91,3464.86,3433.06,3435.56,20699
10-22-2020,3438.5,3460.53,3415.34,3453.49,23868
10-23-2020,3464.9,3466.46,3440.45,3465.39,21620
10-26-2020,3441.42,3441.42,3364.86,3400.97,24346
10-27-2020,3403.15,3409.51,3388.71,3390.68,23772
10-28-2020,3342.48,3342.48,3268.89,3271.03,31478
10-29-2020,3277.17,3341.05,3259.82,3310.11,27404
10-30-2020,3293.59,3304.93,3233.94,3269.96,30078
11-02-2020,3296.2,3330.14,3279.74,3310.24,25279
11-03-2020,3336.25,3389.49,3336.25,3369.02,23264
11-04-2020,3406.46,3486.25,3405.17,3443.44,29034
11-05-2020,3485.74,3529.05,3485.74,3510.45,25578
11-06-2020,3508.34,3521.58,3484.34,3509.44,21677
11-09-2020,3583.04,3645.99,3547.48,3550.5,50645
11-10-2020,3543.26,3557.22,3511.91,3545.53,34482
11-11-2020,3563.22,3581.16,3557,3572.66,25077
11-12-2020,3562.67,3569.02,3518.58,3537.01,24028
11-13-2020,3552.57,3593.66,3552.57,3585.15,22730
11-16-2020,3600.16,3628.51,3600.16,3626.91,28593
11-17-2020,3610.31,3623.11,3588.68,3609.53,24044
11-18-2020,3612.09,3619.09,3567.33,3567.79,26833
11-19-2020,3559.41,3585.22,3543.84,3581.87,22766
11-20-2020,3579.31,3581.23,3556.85,3557.54,22367
11-23-2020,3566.82,3589.81,3552.77,3577.59,25130
11-24-2020,3594.52,3642.31,3594.52,3635.41,31880
11-25-2020,3635.5,3635.5,3617.76,3629.65,23218
11-27-2020,3638.55,3644.31,3629.33,3638.35,12228
11-30-2020,3634.18,3634.18,3594.39,3621.63,36477
12-01-2020,3645.87,3678.45,3645.87,3662.45,26370
12-02-2020,3653.78,3670.96,3644.84,3669.01,23744
12-03-2020,3668.28,3682.73,3657.17,3666.72,26431
12-04-2020,3670.94,3699.2,3670.94,3699.12,25906
12-07-2020,3694.73,3697.41,3678.88,3691.96,23423
12-08-2020,3683.05,3708.45,3678.83,3702.25,22682
12-09-2020,3705.98,3712.39,3660.54,3672.82,27496
12-10-2020,3659.13,3678.49,3645.18,3668.1,23902
12-11-2020,3656.08,3665.91,3633.4,3663.46,23117
12-14-2020,3675.27,3697.61,3645.84,3647.49,25089
12-15-2020,3666.41,3695.29,3659.62,3694.62,25122
12-16-2020,3696.25,3711.27,3688.57,3701.17,22450
12-17-2020,3713.65,3725.12,3710.87,3722.48,21951
12-18-2020,3722.39,3726.7,3685.84,3709.41,42744
12-21-2020,3684.28,3702.9,3636.48,3694.92,26442
12-22-2020,3698.08,3698.26,3676.16,3687.26,21739
12-23-2020,3693.42,3711.24,3689.28,3690.01,18253
12-24-2020,3694.03,3703.82,3689.32,3703.06,8147
12-28-2020,3723.03,3740.51,3723.03,3735.36,16511
12-29-2020,3750.01,3756.12,3723.31,3727.04,16395
12-30-2020,3736.19,3744.63,3730.21,3732.04,15594
12-31-2020,3733.27,3760.2,3726.88,3756.07,16615
01-04-2021,3764.61,3769.99,3662.71,3700.65,27328
01-05-2021,3698.02,3737.83,3695.07,3726.86,23526
01-06-2021,3712.2,3783.04,3705.34,3748.14,31720
01-07-2021,3764.71,3811.55,3764.71,3803.79,25718
01-08-2021,3815.05,3826.69,3783.6,3824.68,23813
01-11-2021,3803.14,3817.86,3789.02,3799.61,23193
01-12-2021,3801.62,3810.78,3776.51,3801.19,26292
01-13-2021,3802.23,3820.96,3791.5,3809.84,23331
01-14-2021,3814.98,3823.6,3792.86,3795.54,27083
01-15-2021,3788.73,3788.73,3749.62,3768.25,27449
01-19-2021,3781.88,3804.53,3780.37,3798.91,24618
01-20-2021,3816.22,3859.75,3816.22,3851.85,23448
01-21-2021,3857.46,3861.45,3845.05,3853.07,25716
01-22-2021,3844.24,3852.31,3830.41,3841.47,22878
01-25-2021,3851.68,3859.23,3797.16,3855.36,27854
01-26-2021,3862.96,3870.9,3847.78,3849.62,25579
01-27-2021,3836.83,3836.83,3732.48,3750.77,37980
01-28-2021,3755.75,3830.5,3755.75,3787.38,32503
01-29-2021,3778.05,3778.05,3694.12,3714.24,33116
02-01-2021,3731.17,3784.32,3725.62,3773.86,24420
02-02-2021,3791.84,3843.09,3791.84,3826.31,24154
02-03-2021,3840.27,3847.51,3816.68,3830.17,22647
02-04-2021,3836.66,3872.42,3836.66,3871.74,23634
02-05-2021,3878.3,3894.56,3874.93,3886.83,21274
02-08-2021,3892.59,3915.77,3892.59,3915.59,21605
02-09-2021,3910.49,3918.35,3902.64,3911.23,20632
02-10-2021,3920.78,3931.5,3884.94,3909.88,22820
02-11-2021,3916.4,3925.99,3890.39,3916.38,21254
02-12-2021,3911.65,3937.23,3905.78,3934.83,18135
02-16-2021,3939.61,3950.43,3923.85,3932.59,22924
02-17-2021,3918.5,3933.61,3900.43,3931.33,21320
02-18-2021,3915.86,3921.98,3885.03,3913.97,20060
02-19-2021,3921.16,3930.41,3903.07,3906.71,23024
02-22-2021,3885.55,3902.92,3874.71,3876.5,27507
02-23-2021,3857.07,3895.98,3805.59,3881.37,29450
02-24-2021,3873.71,3928.65,3859.6,3925.43,27827
02-25-2021,3915.8,3925.02,3814.04,3829.34,29241
02-26-2021,3839.66,3861.08,3789.54,3811.15,31200
03-01-2021,3842.51,3914.5,3842.51,3901.82,24062
03-02-2021,3903.64,3906.41,3868.57,3870.29,22849
03-03-2021,3863.99,3874.47,3818.86,3819.72,27191
03-04-2021,3818.53,3843.67,3723.34,3768.47,34432
03-05-2021,3793.58,3851.69,3730.19,3841.94,33254
03-08-2021,3844.39,3881.06,3819.25,3821.35,29916
03-09-2021,3851.93,3903.76,3851.93,3875.44,27794
03-10-2021,3891.99,3917.35,3885.73,3898.81,26612
03-11-2021,3915.54,3960.27,3915.54,3939.34,25722
03-12-2021,3924.52,3944.99,3915.21,3943.34,22721
03-15-2021,3942.96,3970.08,3923.54,3968.94,23937
03-16-2021,3973.59,3981.04,3953.44,3962.71,23671
03-17-2021,3949.57,3983.87,3935.74,3974.12,24480
03-18-2021,3953.5,3969.62,3910.86,3915.46,26822
03-19-2021,3913.14,3930.12,3886.75,3913.1,46396
03-22-2021,3916.48,3955.31,3914.16,3940.59,22999
03-23-2021,3937.6,3949.13,3901.57,3910.52,24961
03-24-2021,3919.93,3942.08,3889.07,3889.14,24168
03-25-2021,3879.34,3919.54,3853.5,3909.52,23950
03-26-2021,3917.12,3978.19,3917.12,3974.54,26454
03-29-2021,3969.31,3981.83,3943.25,3971.09,24129
03-30-2021,3963.34,3968.01,3944.35,3958.55,21150
03-31-2021,3967.25,3994.41,3966.98,3972.89,24166
04-01-2021,3992.78,4020.63,3992.78,4019.87,21655
04-05-2021,4034.44,4083.42,4034.44,4077.91,22238
04-06-2021,4075.57,4086.23,4068.14,4073.94,21242
04-07-2021,4074.29,4083.13,4068.31,4079.95,19557
04-08-2021,4089.95,4098.19,4082.54,4097.17,20120
04-09-2021,4096.11,4129.48,4095.51,4128.8,18805
04-12-2021,4124.71,4131.76,4114.82,4127.99,19221
04-13-2021,4130.1,4148,4124.43,4141.59,20620
04-14-2021,4141.58,4151.69,4120.87,4124.66,20919
04-15-2021,4139.76,4173.49,4139.76,4170.42,21254
04-16-2021,4174.14,4191.31,4170.75,4185.47,22103
04-19-2021,4179.8,4180.81,4150.47,4163.26,19855
04-20-2021,4159.18,4159.18,4118.38,4134.94,22895
04-21-2021,4128.42,4175.02,4126.35,4173.42,21016
04-22-2021,4170.46,4179.57,4123.69,4134.98,23927
04-23-2021,4138.78,4194.17,4138.78,4180.17,20125
04-26-2021,4185.03,4194.19,4182.36,4187.62,19380
04-27-2021,4188.25,4193.35,4176.22,4186.72,20215
04-28-2021,4185.14,4201.53,4181.78,4183.18,21336
04-29-2021,4206.14,4218.78,4176.81,4211.47,25005
04-30-2021,4198.1,4198.1,4174.85,4181.17,24206
05-03-2021,4191.98,4209.39,4188.03,4192.66,21816
05-04-2021,4179.04,4179.04,4128.59,4164.66,25506
05-05-2021,4177.06,4187.72,4160.94,4167.59,17599
05-06-2021,4169.14,4202.7,4147.33,4201.62,22429
05-07-2021,4210.34,4238.04,4201.64,4232.6,20534
05-10-2021,4228.29,4236.39,4188.13,4188.43,23223
05-11-2021,4150.34,4162.04,4111.53,4152.1,24381
05-12-2021,4130.55,4134.73,4056.88,4063.04,23975
05-13-2021,4074.99,4131.58,4074.99,4112.5,21642
05-14-2021,4129.58,4183.13,4129.58,4173.85,19081
05-17-2021,4169.92,4171.92,4142.69,4163.29,22695
05-18-2021,4165.94,4169.15,4125.99,4127.83,23271
05-19-2021,4098.45,4116.93,4061.41,4115.68,24035
05-20-2021,4121.97,4172.8,4121.97,4159.12,21611
05-21-2021,4168.61,4188.72,4151.72,4155.86,21925
05-24-2021,4170.16,4209.52,4170.16,4197.05,18481
05-25-2021,4205.94,4213.42,4182.52,4188.13,21094
05-26-2021,4191.59,4202.61,4184.11,4195.99,20550
05-27-2021,4201.94,4213.38,4197.78,4200.88,33949
05-28-2021,4210.77,4218.36,4203.57,4204.11,19603
06-01-2021,4216.52,4234.12,4197.59,4202.04,20996
06-02-2021,4206.82,4217.37,4198.27,4208.12,20306
06-03-2021,4191.43,4204.39,4167.93,4192.85,22119
06-04-2021,4206.05,4233.45,4206.05,4229.89,18771
06-07-2021,4229.34,4232.34,4215.66,4226.52,17449
06-08-2021,4233.81,4236.74,4208.41,4227.26,21209
06-09-2021,4232.99,4237.09,4218.74,4219.55,18012
06-10-2021,4228.56,4249.74,4220.34,4239.18,19526
06-11-2021,4242.9,4248.38,4232.25,4247.44,16850
06-14-2021,4248.31,4255.59,4234.07,4255.15,18530
06-15-2021,4255.28,4257.16,4238.35,4246.59,18268
06-16-2021,4248.87,4251.89,4202.45,4223.7,22165
06-17-2021,4220.37,4232.29,4196.05,4221.86,25802
06-18-2021,4204.78,4204.78,4164.4,4166.45,36192
06-21-2021,4173.4,4226.24,4173.4,4224.79,20431
06-22-2021,4224.61,4255.84,4217.27,4246.44,17835
06-23-2021,4249.27,4256.6,4241.43,4241.84,17749
06-24-2021,4256.97,4271.28,4256.97,4266.49,18658
06-25-2021,4274.45,4286.12,4271.16,4280.7,27498
06-28-2021,4284.9,4292.14,4274.67,4290.61,19859
06-29-2021,4293.21,4300.52,4287.04,4291.8,18338
06-30-2021,4290.65,4302.43,4287.96,4297.5,19523
07-01-2021,4300.73,4320.66,4300.73,4319.94,18206
07-02-2021,4326.6,4355.43,4326.6,4352.34,15309
07-06-2021,4356.46,4356.46,4314.37,4343.54,20557
07-07-2021,4351.01,4361.88,4329.79,4358.13,19356
07-08-2021,4321.07,4330.88,4289.37,4320.82,20596
07-09-2021,4329.38,4371.6,4329.38,4369.55,17950
07-12-2021,4372.41,4386.68,4364.03,4384.63,17099
07-13-2021,4381.07,4392.37,4366.92,4369.21,17619
07-14-2021,4380.11,4393.68,4362.36,4374.3,20196
07-15-2021,4369.02,4369.02,4340.7,4360.03,19866
07-16-2021,4367.43,4375.09,4322.53,4327.16,20271
07-19-2021,4296.4,4296.4,4233.13,4258.49,28402
07-20-2021,4265.11,4336.84,4262.05,4323.06,24265
07-21-2021,4331.13,4359.7,4331.13,4358.69,21368
07-22-2021,4361.27,4369.87,4350.06,4367.48,18436
07-23-2021,4381.2,4415.18,4381.2,4411.79,17774
07-26-2021,4409.58,4422.73,4405.45,4422.3,18023
07-27-2021,4416.38,4416.38,4372.51,4401.46,20735
07-28-2021,4402.95,4415.47,4387.01,4400.64,20925
07-29-2021,4403.59,4429.97,4403.59,4419.15,20094
07-30-2021,4395.12,4412.25,4389.65,4395.26,22461
08-02-2021,4406.86,4422.18,4384.81,4387.16,19815
08-03-2021,4392.74,4423.79,4373,4423.15,22041
08-04-2021,4415.95,4416.17,4400.23,4402.66,23214
08-05-2021,4408.86,4429.76,4408.86,4429.1,19659
08-06-2021,4429.07,4440.82,4429.07,4436.52,18345
08-09-2021,4437.77,4439.39,4424.74,4432.35,17174
08-10-2021,4435.79,4445.21,4430.03,4436.75,19149
08-11-2021,4442.18,4449.44,4436.42,4447.7,18722
08-12-2021,4446.08,4461.77,4435.96,4460.83,16360
08-13-2021,4464.84,4468.37,4460.82,4468,15376
08-16-2021,4461.65,4480.26,4437.66,4479.71,17330
08-17-2021,4462.12,4462.12,4417.83,4448.08,19125
08-18-2021,4440.94,4454.32,4397.59,4400.27,18927
08-19-2021,4382.44,4418.61,4367.73,4405.8,22070
08-20-2021,4410.56,4444.35,4406.8,4441.67,18131
08-23-2021,4450.29,4489.88,4450.29,4479.53,18545
08-24-2021,4484.4,4492.81,4482.28,4486.23,17461
08-25-2021,4490.45,4501.71,4485.66,4496.19,17712
08-26-2021,4493.75,4495.9,4468.99,4470,16413
08-27-2021,4474.1,4513.33,4474.1,4509.37,16681
08-30-2021,4513.76,4537.36,4513.76,4528.79,15665
08-31-2021,4529.75,4531.39,4515.8,4522.68,21617
09-01-2021,4528.8,4537.11,4522.02,4524.09,19335
09-02-2021,4534.48,4545.85,4524.66,4536.95,17820
09-03-2021,4532.42,4541.45,4521.3,4535.43,15334
09-07-2021,4535.38,4535.38,4513,4520.03,17817
09-08-2021,4518.09,4521.79,4493.95,4514.07,17844
09-09-2021,4513.02,4529.9,4492.07,4493.28,18188
09-10-2021,4506.92,4520.47,4457.66,4458.58,18487
09-13-2021,4474.81,4492.99,4445.7,4468.73,20326
09-14-2021,4479.33,4485.68,4435.46,4443.05,20244
09-15-2021,4447.49,4486.87,4438.37,4480.7,21261
09-16-2021,4477.09,4485.87,4443.8,4473.75,18312
09-17-2021,4469.74,4471.52,4427.76,4432.99,37860
09-20-2021,4402.95,4402.95,4305.91,4357.73,25983
